cpu_0,ram_0,disk_0,cpu_1,ram_1,disk_1,cpu_2,ram_2,disk_2,cpu_3,ram_3,disk_3,cpu_4,ram_4,disk_4,cpu_5,ram_5,disk_5,cpu_6,ram_6,disk_6,cpu_7,ram_7,disk_7,cpu_8,ram_8,disk_8,cpu_9,ram_9,disk_9,cpu_10,ram_10,disk_10,cpu_11,ram_11,disk_11,cpu_12,ram_12,disk_12,cpu_13,ram_13,disk_13,cpu_14,ram_14,disk_14,cpu_15,ram_15,disk_15
0.0,0.0,0.0,100.0,824.879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2088.762666666667,3.0,100.0,1974.1186,3.0,100.0,629.8429999999998,7.0,100.0,110.71433333333331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,721.42,3.0,0.0,0.0,0.0,100.0,1275.7665333333332,4.0,100.0,801.8099333333333,2.0,100.0,422.226,3.0
0.0,0.0,0.0,100.0,721.4196,1.0,100.0,0.0,2.0,0.0,0.0,0.0,100.0,402.65259999999995,3.0,100.0,1730.8488,3.0,100.0,615.1626666666667,7.0,100.0,109.4118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,671.0880666666666,3.0,0.0,0.0,0.0,99.97517994539588,1382.7214666666666,4.0,100.0,1029.0016,2.0,100.0,397.7596,3.0
0.0,0.0,0.0,100.0,626.3488000000001,1.0,100.0,0.0,2.0,0.0,0.0,0.0,100.0,339.738,3.0,100.0,1356.158,3.0,100.0,523.5873333333333,7.0,100.0,108.76053333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,223.696,2.0,100.0,767.5571333333334,3.0,0.0,0.0,0.0,100.0,1974.1186,3.0,99.97517994539588,815.0917999999999,2.0,100.0,392.1669333333333,3.0
100.0,388.67179999999996,2.0,100.0,542.4628,1.0,100.0,0.0,2.0,0.0,0.0,0.0,100.0,343.93240000000003,3.0,100.0,1227.5328,3.0,100.0,474.6538666666666,7.0,100.0,115.2732,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,268.4352,2.0,100.0,796.9172,3.0,0.0,0.0,0.0,100.0,1730.8488,3.0,100.0,702.5446666666667,2.0,100.0,400.0308,2.0
100.0,0.0,2.0,100.0,710.2348000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,306.18359999999996,3.0,100.0,1551.892,3.0,100.0,514.5,7.0,100.0,97.689,1.0,0.0,0.0,0.0,100.0,651.5146,2.0,100.0,33.5544,2.0,100.0,335.544,3.0,0.0,0.0,0.0,100.0,1356.158,3.0,100.0,776.2070666666667,4.0,100.0,389.19539999999995,2.0
100.0,0.0,2.0,100.0,478.1502,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,322.961,3.0,100.0,1736.4414,3.0,100.0,436.20619999999997,7.0,100.0,125.0422,1.0,0.0,0.0,0.0,100.0,369.0984,2.0,100.0,0.0,2.0,100.0,427.8186,3.0,0.0,0.0,0.0,100.0,1227.5328,3.0,100.0,416.45846666666665,4.0,100.0,367.0006,2.0
100.0,0.0,2.0,100.0,673.8842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,301.98940000000005,3.0,100.0,1493.1718,3.0,100.0,594.1917333333333,7.0,100.0,93.78139999999999,1.0,0.0,0.0,0.0,100.0,268.4352,2.0,100.0,167.772,2.0,100.0,419.43,3.0,0.0,0.0,0.0,100.0,1551.892,3.0,100.0,380.50120000000004,4.0,100.0,425.3714666666667,2.0
100.0,0.0,2.0,100.0,894.7841999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,328.5532,3.0,100.0,1484.7831999999999,3.0,99.97517994539588,508.9074000000001,7.0,100.0,104.85293333333334,1.0,0.0,0.0,0.0,100.0,383.0794,2.0,100.0,67.1088,2.0,100.0,455.7806,3.0,0.0,0.0,0.0,100.0,1736.4414,3.0,100.0,352.1022,4.0,100.0,411.91479999999996,2.0
100.0,0.0,2.0,100.0,727.012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,282.41606666666667,3.0,100.0,1644.1666,3.0,100.0,561.3364000000001,7.0,100.0,98.34026666666666,1.0,0.0,0.0,0.0,100.0,279.62,2.0,100.0,100.6632,2.0,100.0,332.7478,3.0,0.0,0.0,0.0,100.0,1493.1718,3.0,100.0,332.74693333333335,4.0,100.0,403.17679999999996,2.0
100.0,0.0,2.0,100.0,578.8134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,459.97486666666657,3.0,100.0,1434.4516,3.0,100.0,644.5236666666667,7.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,338.34020000000004,2.0,100.0,22.3696,2.0,100.0,377.487,3.0,0.0,0.0,0.0,100.0,1484.7831999999999,3.0,100.0,364.37913333333324,4.0,100.0,391.6418,2.0
